zip,type,primary_city,state,county,latitude,longitude,world_region,country,decommissioned,estimated_population
09618,MILITARY,Fpo,AE,,0,0,EU,IT,0,0
09619,MILITARY,Fpo,AE,,0,0,NA,US,1,0
09620,MILITARY,Fpo,AE,,0,0,EU,IT,0,0
09621,MILITARY,Fpo,AE,,0,0,EU,IT,0,0
09622,MILITARY,Fpo,AE,,0,0,EU,IT,0,0
09623,MILITARY,Fpo,AE,,0,0,EU,IT,0,0
09624,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09625,MILITARY,Fpo,AE,,0,0,EU,IT,0,0
09626,MILITARY,Fpo,AE,,0,0,EU,IT,0,0
09627,MILITARY,Fpo,AE,,0,0,EU,IT,0,0
09630,MILITARY,Apo,AE,,0,0,EU,IT,0,0
09631,MILITARY,Fpo,AE,,0,0,EU,IT,0,0
09633,MILITARY,Apo,AE,,0,0,EU,IT,0,0
09636,MILITARY,Fpo,AE,,0,0,EU,IT,0,0
09642,MILITARY,Dpo,AE,,0,0,EU,ES,0,0
09643,MILITARY,Apo,AE,,0,0,EU,ES,0,0
09644,MILITARY,Fpo,AE,,0,0,NA,US,1,0
09645,MILITARY,Fpo,AE,,0,0,EU,ES,0,0
09647,MILITARY,Apo,AE,,0,0,EU,ES,0,0
09648,MILITARY,Fpo,AE,,0,0,NA,US,0,0
09649,MILITARY,Fpo,AE,,0,0,NA,US,0,0
09701,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09702,MILITARY,Apo,AE,,0,0,EU,BE,0,0
09703,MILITARY,Apo,AE,,0,0,EU,NL,0,0
09704,MILITARY,Apo,AE,,0,0,NA,GL,0,0
09705,MILITARY,Apo,AE,,0,0,EU,BE,0,0
09706,MILITARY,Apo,AE,,0,0,EU,NO,0,0
09707,MILITARY,Dpo,AE,,0,0,EU,NO,0,0
09708,MILITARY,Apo,AE,,0,0,EU,BE,0,0
09709,MILITARY,Apo,AE,,0,0,EU,NL,0,0
09710,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09711,MILITARY,Apo,AE,,0,0,EU,NL,0,0
09713,MILITARY,Apo,AE,,0,0,EU,BE,0,0
09714,MILITARY,Apo,AE,,0,0,EU,BE,0,0
09715,MILITARY,Dpo,AE,,0,0,EU,NL,0,0
09716,MILITARY,Dpo,AE,,0,0,EU,DK,0,0
09717,MILITARY,Apo,AE,,0,0,EU,NO,0,0
09718,MILITARY,Dpo,AE,,0,0,AF,MA,0,0
09719,MILITARY,Apo,AE,,0,0,EU,DE,0,0
09720,MILITARY,Apo,AE,,0,0,NA,PT,0,0
09721,MILITARY,Dpo,AE,,0,0,EU,RU,0,0
09722,MILITARY,Apo,AE,,0,0,EU,PL,0,0
09723,MILITARY,Dpo,AE,,0,0,EU,FI,0,0
09724,MILITARY,Apo,AE,,0,0,EU,BE,0,0
09726,MILITARY,Dpo,AE,,0,0,EU,PT,0,0
09727,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09728,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09729,MILITARY,Fpo,AE,,0,0,EU,PT,0,0
09730,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09731,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09732,MILITARY,Apo,AE,,0,0,NA,US,0,0
09733,MILITARY,Fpo,AE,,0,0,NA,CA,0,0
09734,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09735,MILITARY,Apo,AE,,0,0,NA,CA,0,0
09736,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09737,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09738,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09739,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09740,MILITARY,Apo,AE,,0,0,EU,BE,1,0
09741,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09742,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09743,MILITARY,Apo,AE,,0,0,EU,PL,0,0
09744,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09745,MILITARY,Apo,AE,,0,0,EU,DE,0,0
09746,MILITARY,Apo,AE,,0,0,EU,FR,1,0
09747,MILITARY,Fpo,AE,,0,0,NA,GI,0,0
09748,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09749,MILITARY,Apo,AE,,0,0,EU,RO,0,0
09750,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09751,MILITARY,Apo,AE,,0,0,EU,DE,0,0
09752,MILITARY,Apo,AE,,0,0,EU,NL,0,0
09753,MILITARY,Apo,AE,,0,0,EU,BG,1,0
09754,MILITARY,Apo,AE,,0,0,EU,BE,1,0
09755,MILITARY,Apo,AE,,0,0,EU,BE,1,0
09756,MILITARY,Apo,AE,,0,0,EU,BE,1,0
09757,MILITARY,Apo,AE,,0,0,EU,BE,0,0
09758,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09759,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09762,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09769,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09771,MILITARY,Apo,AE,,0,0,NA,US,1,0
09777,MILITARY,Dpo,AE,,0,0,EU,FR,0,0
09780,MILITARY,Apo,AE,,0,0,NA,BA,0,0
09789,MILITARY,Apo,AE,,0,0,NA,US,1,0
09790,MILITARY,Apo,AE,,0,0,NA,US,1,0
09798,MILITARY,Apo,AE,,0,0,EU,FR,0,0
09801,MILITARY,Apo,AE,,0,0,AS,AE,0,0
09802,MILITARY,Apo,AE,,0,0,NA,US,1,0
09803,MILITARY,Apo,AE,,0,0,ME,SA,0,0
09804,MILITARY,Apo,AE,,0,0,EU,TR,0,0
09805,MILITARY,Fpo,AE,,0,0,ME,BH,0,0
09806,MILITARY,Apo,AE,,0,0,NA,US,0,0
09807,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09808,MILITARY,Apo,AE,,0,0,ME,IQ,1,0
09809,MILITARY,Fpo,AE,,0,0,NA,US,0,0
09810,MILITARY,Apo,AE,,0,0,EU,TR,0,0
09811,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09812,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09813,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09814,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09815,MILITARY,Apo,AE,,0,0,NA,US,0,0
09816,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09817,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09818,MILITARY,Apo,AE,,0,0,AS,CY,0,0
09819,MILITARY,Apo,AE,,0,0,EU,TR,1,0
09820,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09821,MILITARY,Apo,AE,,0,0,EU,TR,0,0
09822,MILITARY,Apo,AE,,0,0,EU,TR,0,0
09823,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09824,MILITARY,Apo,AE,,0,0,EU,TR,0,0
09825,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09826,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09827,MILITARY,Dpo,AE,,0,0,EU,TR,0,0
09828,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09829,MILITARY,Apo,AE,,0,0,ME,IL,0,0
09830,MILITARY,Dpo,AE,,0,0,ME,IL,0,0
09831,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09832,MILITARY,Apo,AE,,0,0,AF,EG,0,0
09833,MILITARY,Apo,AE,,0,0,AF,EG,0,0
09834,MILITARY,Fpo,AE,,0,0,ME,BH,0,0
09835,MILITARY,Fpo,AE,,0,0,AF,EG,0,0
09836,MILITARY,Dpo,AE,,0,0,NA,GB,0,0
09837,MILITARY,Fpo,AE,,0,0,AS,AE,0,0
09838,MILITARY,Fpo,AE,,0,0,ME,BH,0,0
09839,MILITARY,Apo,AE,,0,0,NA,US,0,0
09840,MILITARY,Fpo,AE,,0,0,ME,BH,0,0
09841,MILITARY,Apo,AE,,0,0,EU,GR,0,0
09842,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09843,MILITARY,Apo,AE,,0,0,NA,US,1,0
09844,MILITARY,Fpo,AE,,0,0,EU,GR,0,0
09845,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09846,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09848,MILITARY,Apo,AE,,0,0,NA,US,0,0
09852,MILITARY,Apo,AE,,0,0,ME,SA,0,0
09853,MILITARY,Apo,AE,,0,0,AS,AE,0,0
09855,MILITARY,Apo,AE,,0,0,ME,KW,0,0
09858,MILITARY,Apo,AE,,0,0,ME,SA,0,0
09859,MILITARY,Fpo,AE,,0,0,ME,BH,0,0
09862,MILITARY,Apo,AE,,0,0,NA,US,1,0
09865,MILITARY,Fpo,AE,,0,0,NA,GR,0,0
09868,MILITARY,Apo,AE,,0,0,AF,EG,0,0
09870,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09871,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09872,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09873,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09874,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09875,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09876,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09880,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09888,MILITARY,Apo,AE,,0,0,NA,US,1,0
09890,MILITARY,Apo,AE,,0,0,NA,US,0,0
09892,MILITARY,Dpo,AE,,0,0,NA,US,0,0
09898,MILITARY,Apo,AE,,0,0,ME,QA,0,0
10001,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,16553
10002,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,70604
10003,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,36569
10004,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,2909
10005,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,6293
10006,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,2849
10007,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,5396
10008,PO BOX,New York,NY,New York County,40.71,-73.99,NA,US,0,732
10009,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,42731
10010,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,22785
10011,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,38784
10012,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,17738
10013,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,24199
10014,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,24292
10015,STANDARD,New York,NY,New York County,40.71,-74,NA,US,1,0
10016,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,40683
10017,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,19975
10018,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,5928
10019,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,31889
10020,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,1926
10021,STANDARD,New York,NY,New York County,40.77,-73.95,NA,US,0,42627
10022,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,29014
10023,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,48044
10024,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,47261
10025,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,70190
10026,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,24221
10027,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,37948
10028,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,36525
10029,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,48403
10030,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,17771
10031,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,40901
10032,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,45758
10033,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,45474
10034,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,32614
10035,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,20395
10036,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,21944
10037,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,13151
10038,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,15088
10039,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,17839
10040,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,33218
10041,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10043,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10044,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,6218
10045,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10046,UNIQUE,New York,NY,New York County,40.71,-74.01,NA,US,1,0
10047,UNIQUE,New York,NY,New York County,40.71,-74.01,NA,US,1,0
10048,STANDARD,New York,NY,New York County,40.71,-74.01,NA,US,1,0
10055,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10060,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10065,STANDARD,New York,NY,New York County,40.76,-73.96,NA,US,0,18690
10069,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,3509
10072,UNIQUE,New York,NY,New York County,40.75,-73.99,NA,US,1,0
10075,STANDARD,New York,NY,New York County,40.77,-73.95,NA,US,0,16912
10079,UNIQUE,New York,NY,New York County,40.71,-74,NA,US,1,0
10080,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10081,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10082,UNIQUE,New York,NY,New York County,40.77,-73.98,NA,US,1,0
10087,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10090,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10094,UNIQUE,New York,NY,New York County,40.71,-74,NA,US,1,0
10095,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10096,UNIQUE,New York,NY,New York County,40.71,-74,NA,US,1,0
10098,STANDARD,New York,NY,New York County,40.75,-73.99,NA,US,1,0
10099,STANDARD,New York,NY,New York County,40.71,-74,NA,US,1,0
10101,PO BOX,New York,NY,New York County,40.71,-73.99,NA,US,0,431
10102,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10103,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10104,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10105,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,381
10106,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10107,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,598
10108,PO BOX,New York,NY,New York County,40.71,-73.99,NA,US,0,449
10109,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10110,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10111,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,1302
10112,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,395
10113,PO BOX,New York,NY,New York County,40.71,-73.99,NA,US,0,377
10114,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10115,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10116,PO BOX,New York,NY,New York County,40.71,-73.99,NA,US,0,1023
10117,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10118,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,391
10119,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10120,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10121,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10122,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10123,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,445
10124,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10125,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10126,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10128,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,47627
10129,PO BOX,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10130,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10131,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10132,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10133,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10138,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10149,UNIQUE,New York,NY,New York County,40.76,-73.98,NA,US,1,0
10150,PO BOX,New York,NY,New York County,40.71,-73.99,NA,US,0,905
10151,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10152,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10153,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10154,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10155,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10156,PO BOX,New York,NY,New York County,40.71,-73.99,NA,US,0,319
10157,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10158,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10159,PO BOX,New York,NY,New York County,40.71,-73.99,NA,US,0,450
10160,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10161,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10162,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,1243
10163,PO BOX,New York,NY,New York County,40.71,-73.99,NA,US,0,1807
10164,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10165,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,444
10166,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10167,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10168,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,427
10169,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10170,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,504
10171,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10172,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,602
10173,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10174,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10175,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10176,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10177,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10178,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10179,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10184,UNIQUE,New York,NY,New York County,40.71,-74,NA,US,1,0
10185,PO BOX,New York,NY,New York County,40.71,-73.99,NA,US,0,894
10196,UNIQUE,New York,NY,New York County,40.71,-74,NA,US,1,0
10197,UNIQUE,New York,NY,New York County,40.71,-74,NA,US,1,0
10199,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10200,STANDARD,New York,NY,,40.77,-73.95,NA,US,0,0
10203,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10211,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10212,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10213,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10242,PO BOX,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10249,PO BOX,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10256,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10257,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10258,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10259,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10260,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10261,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10265,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10268,PO BOX,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10269,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10270,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10271,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10272,PO BOX,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10273,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10274,PO BOX,New York,NY,New York County,40.71,-73.99,NA,US,0,947
10275,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10276,PO BOX,New York,NY,New York County,40.71,-73.99,NA,US,0,415
10277,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10278,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10279,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10280,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,5755
10281,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,2180
10282,STANDARD,New York,NY,New York County,40.71,-73.99,NA,US,0,3575
10285,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10286,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10292,UNIQUE,New York,NY,New York County,40.71,-73.99,NA,US,0,0
10301,STANDARD,Staten Island,NY,Richmond County,40.58,-74.14,NA,US,0,26662
10302,STANDARD,Staten Island,NY,Richmond County,40.58,-74.14,NA,US,0,12355
10303,STANDARD,Staten Island,NY,Richmond County,40.58,-74.14,NA,US,0,18615
10304,STANDARD,Staten Island,NY,Richmond County,40.58,-74.14,NA,US,0,31225
10305,STANDARD,Staten Island,NY,Richmond County,40.58,-74.14,NA,US,0,31760
10306,STANDARD,Staten Island,NY,Richmond County,40.58,-74.14,NA,US,0,45786
10307,STANDARD,Staten Island,NY,Richmond County,40.58,-74.14,NA,US,0,10873
10308,STANDARD,Staten Island,NY,Richmond County,40.58,-74.14,NA,US,0,23052
10309,STANDARD,Staten Island,NY,Richmond County,40.58,-74.14,NA,US,0,25371
10310,STANDARD,Staten Island,NY,Richmond County,40.58,-74.14,NA,US,0,17604
10311,STANDARD,Staten Island,NY,Richmond County,40.58,-74.14,NA,US,0,0
10312,STANDARD,Staten Island,NY,Richmond County,40.58,-74.14,NA,US,0,50774
10313,PO BOX,Staten Island,NY,Richmond County,40.58,-74.14,NA,US,0,0
10314,STANDARD,Staten Island,NY,Richmond County,40.58,-74.14,NA,US,0,68561
10451,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,31477
10452,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,56277
10453,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,57691
10454,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,22387
10455,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,25139
10456,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,58750
10457,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,48779
10458,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,50085
10459,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,30434
10460,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,39507
10461,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,35421
10462,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,57854
10463,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,50313
10464,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,3381
10465,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,30798
10466,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,47658
10467,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,64907
10468,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,55824
10469,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,47625
10470,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,10880
10471,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,15606
10472,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,43761
10473,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,42812
10474,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,7377
10475,STANDARD,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,31659
10499,UNIQUE,Bronx,NY,Bronx County,40.84,-73.87,NA,US,0,0
10501,STANDARD,Amawalk,NY,Westchester County,41.29,-73.76,NA,US,0,1186
10502,STANDARD,Ardsley,NY,Westchester County,41.01,-73.84,NA,US,0,5344
10503,PO BOX,Ardsley On Hudson,NY,Westchester County,41.02,-73.87,NA,US,0,0
10504,STANDARD,Armonk,NY,Westchester County,41.13,-73.71,NA,US,0,10689
10505,STANDARD,Baldwin Place,NY,Westchester County,41.32,-73.74,NA,US,0,1113
10506,STANDARD,Bedford,NY,Westchester County,41.19,-73.64,NA,US,0,5515
10507,STANDARD,Bedford Hills,NY,Westchester County,41.22,-73.69,NA,US,0,4470
10509,STANDARD,Brewster,NY,Putnam County,41.39,-73.61,NA,US,0,16797
10510,STANDARD,Briarcliff Manor,NY,Westchester County,41.13,-73.84,NA,US,0,9491
10511,STANDARD,Buchanan,NY,Westchester County,41.26,-73.94,NA,US,0,1934
10512,STANDARD,Carmel,NY,Putnam County,41.41,-73.68,NA,US,0,21610
10514,STANDARD,Chappaqua,NY,Westchester County,41.17,-73.77,NA,US,0,11356
10516,STANDARD,Cold Spring,NY,Putnam County,41.41,-73.95,NA,US,0,4515
10517,PO BOX,Crompond,NY,Westchester County,41.26,-73.89,NA,US,0,809
10518,STANDARD,Cross River,NY,Westchester County,41.26,-73.59,NA,US,0,1336
10519,PO BOX,Croton Falls,NY,Westchester County,41.3,-73.71,NA,US,0,571
10520,STANDARD,Croton On Hudson,NY,Westchester County,41.22,-73.89,NA,US,0,10857
10521,PO BOX,Croton On Hudson,NY,Westchester County,41.22,-73.89,NA,US,0,0
10522,STANDARD,Dobbs Ferry,NY,Westchester County,41.01,-73.86,NA,US,0,8950
10523,STANDARD,Elmsford,NY,Westchester County,41.05,-73.81,NA,US,0,6748
10524,STANDARD,Garrison,NY,Putnam County,41.37,-73.92,NA,US,0,3723
10526,STANDARD,Goldens Bridge,NY,Westchester County,41.29,-73.64,NA,US,0,1845
10527,STANDARD,Granite Springs,NY,Westchester County,41.3,-73.75,NA,US,0,901
10528,STANDARD,Harrison,NY,Westchester County,41.02,-73.72,NA,US,0,10036
10530,STANDARD,Hartsdale,NY,Westchester County,41.02,-73.8,NA,US,0,11513
10532,STANDARD,Hawthorne,NY,Westchester County,41.1,-73.79,NA,US,0,4643
10533,STANDARD,Irvington,NY,Westchester County,41.03,-73.86,NA,US,0,6867
10535,STANDARD,Jefferson Valley,NY,Westchester County,41.33,-73.79,NA,US,0,638
10536,STANDARD,Katonah,NY,Westchester County,41.26,-73.68,NA,US,0,9794
10537,STANDARD,Lake Peekskill,NY,Putnam County,41.33,-73.88,NA,US,0,2112
